step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba4,wuhan,wuhan,ba4,ba1,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,5.992656907384879e-05,6.520024146800653e-05,9.23775208512617e-05,5.266357066868427e-05,5.905356214875323e-05,4.248180226270018e-05,5.952003640515644e-05,5.761006877502496e-05,9.296205460312958e-05,2.9653363720269688e-05
ba1,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,9.84585495502339e-05,0.00011746355034236989,3.172287332537867e-05,5.4543111191244095e-05,2.1640028195332445e-05,1.7463183263612075e-05,6.248461128721322e-05,4.0675425398124305e-05,1.6196599103880416e-05,8.731238426449126e-05
ba1,wuhan,ba1,ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba4,ba4,wuhan,8.902593327350596e-05,5.43079192448803e-05,6.905369871932637e-05,7.547253409069697e-05,7.613776781459541e-05,4.119063083188644e-05,0.00022835900992012036,1.952855250744795e-05,7.639966568910914e-05,6.29318534229731e-05
wuhan,ba1,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,0.00015292286387651877,0.0001783751546503909,3.815162417104475e-05,0.00011256602652802113,3.746740163348422e-05,4.3649927788394216e-05,0.00010098515025074973,0.00014048196997555227,2.475887337905075e-05,7.197764092136205e-05
wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,0.00013935255733604716,6.173782468425296e-05,7.691952612964628e-05,0.00011871636642305781,8.985581787968767e-05,0.00011146899693325283,0.00021414721429318127,9.2124079328857e-05,0.0001267771989539888,7.657223625114789e-05
ba1,wuhan,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,0.00015961773450598511,0.00012536947889643505,9.901045467976e-05,0.0001130921614850773,3.784438672025012e-05,2.338772734160095e-05,0.00012265758382247311,4.5202198525161945e-05,2.086436106688218e-05,0.00016263847758350624
ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba4,0.00013601963209984312,0.00012751513451088832,8.592031390303016e-05,8.323196914475973e-05,3.232072313637062e-05,2.8250063681561864e-05,0.00010146816081208241,6.50837563945131e-05,2.0541473976589316e-05,0.00014766643352019703
ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,wuhan,ba4,ba4,0.00012985856234963005,0.00011910278705229668,3.291421303368118e-05,4.4509704655395656e-05,2.500260531466973e-05,2.2178654093122076e-05,0.00010800544347391032,5.3448835287084766e-05,2.2978433980602637e-05,8.445221254137997e-05
ba1,ba1,ba1,ba1,wuhan,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,0.0001060729032863563,9.787988918918497e-05,4.665167096525556e-05,4.00633239904134e-05,2.5434050686282697e-05,1.948926920140091e-05,6.721335495757394e-05,6.0211636628999785e-05,1.566836210387887e-05,0.00010194335778646512
ba4,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,ba4,ba4,wuhan,8.065003527442095e-05,3.223798190344279e-05,7.577026111049857e-05,8.12582293524212e-05,3.4105084308214916e-05,3.0220825803910522e-05,0.00014655860798423048,2.5392200666515363e-05,0.0001223643915676088,3.563233120257799e-05
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba4,ba1,ba4,ba1,ba4,0.00015061611369427392,0.00013493634903321192,0.00012275940706623189,8.279983835100158e-05,3.4855576369236895e-05,2.8126092387042032e-05,0.0001250052225716364,6.821251262956955e-05,2.1857683738337864e-05,0.0002353313793791242
ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,wuhan,ba4,ba1,wuhan,wuhan,ba1,0.00012840860913742986,0.00011022219427504895,0.00015132083258867884,8.656156427589859e-05,0.00011614304019496829,8.85577418319018e-05,9.85201379834513e-05,0.00013330711453208972,0.00015020831706149748,4.5804028138925066e-05
ba1,ba1,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,0.00010471231370503757,5.9958171064214034e-05,7.903856486084625e-05,6.509077689767383e-05,7.357916475336344e-05,5.42191589657678e-05,0.0002752967884959195,2.970192928317557e-05,0.00011316478478752704,6.501685606140483e-05
ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba1,wuhan,7.734807404103827e-05,2.1624042016754288e-05,0.00012290239254490637,8.849373411557559e-05,3.856946983066093e-05,2.686883585163619e-05,0.00021212853685463427,2.6793079597163085e-05,0.00012972821027301318,5.3809725139243315e-05
ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,0.00014529076678366923,0.0001775226696387563,0.00011557112166750987,9.209909302830553e-05,3.451794325673498e-05,3.903200886552001e-05,0.00012427404211629695,6.96363015011253e-05,2.2056333016387385e-05,0.00023667250481297934
ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,8.985222747669073e-05,0.00010277695625660917,2.7152625453280456e-05,3.86476627972134e-05,1.9624445295622855e-05,1.9224247813402036e-05,5.637506663587296e-05,4.622887229580838e-05,1.1981638924747623e-05,6.456385977574345e-05
wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,ba1,wuhan,ba4,ba1,ba1,0.00010819374581226195,0.00018279471993734033,0.00012108613982412752,0.0001172484231409379,0.00010165416413496357,0.00012276279018540203,0.00014947522805811055,0.00012206951192376206,4.61908580092677e-05,7.049168975117471e-05
wuhan,ba1,ba1,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,0.00011274862411936972,5.8478796559131004e-05,8.021290918254359e-05,0.00012988634666443187,7.76614850238096e-05,8.303104902304066e-05,0.0002498022365048149,5.724839783117426e-05,0.00011476300210969495,5.104652306996631e-05
ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,8.141996098073175e-05,8.376592631381127e-05,0.00010845667298835755,6.905488983168356e-05,6.00591724740542e-05,5.354615656268278e-05,9.265830593751844e-05,6.63319900009815e-05,0.00011498683466800161,4.6434543720520033e-05
ba1,wuhan,wuhan,ba4,ba4,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,ba4,0.00013541533625038396,0.00013631664589724982,7.69011790212486e-05,6.893702378213432e-05,4.406860848578854e-05,2.660821116128119e-05,0.00010794911343837633,6.348086097643192e-05,2.0484826888862184e-05,0.00013955802775812178
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,6.927772113851436e-05,2.96390360786478e-05,0.00012819268059623658,8.872074845583524e-05,4.809345798597518e-05,3.006956190822654e-05,0.0001576365270207582,2.4387411228812954e-05,0.0001106629250412876,6.577440899087724e-05
wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba4,ba1,7.896248363207035e-05,0.00022530881144952595,8.202335850113698e-05,0.00011422982003639867,0.00012610429694979435,0.00011598642267265744,8.524487147533439e-05,0.00010029529317873175,6.175115670505331e-05,4.183591267329869e-05
ba1,ba4,ba1,wuhan,wuhan,ba4,wuhan,ba1,ba1,ba4,ba4,wuhan,ba1,9.429020844788807e-05,0.0001747579729821652,9.609241334584436e-05,4.5643701987339666e-05,0.00010527215067282364,0.00011041889077818674,0.00010124705660090913,7.268509214234376e-05,6.647833958881622e-05,0.00010280111992876202
wuhan,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,wuhan,wuhan,9.715463050608803e-05,5.046115494212868e-05,6.0628603809630675e-05,8.93005156871817e-05,6.594603742167171e-05,9.720089403513303e-05,0.0001685249821370259,6.180766781020702e-05,8.891961850317312e-05,6.837401946846268e-05
ba1,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba1,ba1,ba1,9.72305991480764e-05,0.00011359680357477892,9.330086140813003e-05,6.666679912530249e-05,0.00011735068737260615,6.367321084884577e-05,0.00012128240727017793,4.066755829068737e-05,3.948630296814035e-05,7.123613870953695e-05
ba1,ba1,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,wuhan,ba1,wuhan,0.00012501877082793497,5.566443082219246e-05,0.00015231632769628148,7.509947706774983e-05,9.065357235260281e-05,6.904064966742923e-05,0.0003661954321744069,3.711837364652958e-05,0.00011156916422350224,0.00012088054519132143
ba4,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,wuhan,0.00012118298000666364,3.785094125042356e-05,0.00013276760211980142,0.00012678778874478151,6.466428531830983e-05,3.818895677673228e-05,0.0002515368230042045,4.645709293102643e-05,0.00022259603872380783,4.026822943710414e-05
wuhan,ba1,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba4,ba1,ba1,wuhan,wuhan,0.00012315503970652437,6.478503386180184e-05,5.754827514928962e-05,0.00012437169920531967,7.99344540058336e-05,8.708883532624076e-05,0.00017307276125842023,5.643008527561413e-05,0.00012608520390779178,5.888173857554619e-05
ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba4,ba1,wuhan,ba1,ba4,wuhan,9.644442464949244e-05,5.8540606875653265e-05,8.828680634273317e-05,8.712928688660826e-05,7.232137035600735e-05,6.353221701617616e-05,0.00023103012673213085,2.503925190927101e-05,0.00010460743520655914,6.363129511942541e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba1,6.132690118519106e-05,8.364877720195982e-05,7.746527986466076e-05,4.809478766556316e-05,8.946040041700809e-05,4.722972219769482e-05,0.00010477929223148457,3.5343539928478924e-05,3.0154195680846953e-05,4.426550277716311e-05
wuhan,ba1,wuhan,ba1,ba4,wuhan,ba4,ba4,wuhan,ba4,ba4,ba4,ba1,6.386118966522044e-05,0.00013431344006343632,4.442163742716194e-05,6.516205940156374e-05,9.227150368692348e-05,0.00010545908595920485,5.44554257836048e-05,0.00010124120690024955,4.1891257292598234e-05,2.2102071555901344e-05
ba4,ba4,ba4,wuhan,wuhan,ba1,ba4,ba1,ba1,ba1,ba4,ba4,wuhan,5.838482815647974e-05,2.9660718777770228e-05,7.10450721400851e-05,6.28490308825128e-05,3.152179844131698e-05,2.6251952656552982e-05,9.676982283396838e-05,2.1008048743378338e-05,8.861195415316634e-05,3.6089687117297176e-05
ba4,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba4,9.944463147427041e-05,5.516735694803451e-05,2.659917297025572e-05,6.886232526547253e-05,1.4506493600572597e-05,1.0880185936477374e-05,4.714933917353865e-05,3.988279366755453e-05,2.8905095188628296e-05,4.2181348352553795e-05
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba4,ba4,0.00014564197769852374,0.0001386703295913738,3.749954753097281e-05,0.00011114247938803697,2.162991890876983e-05,2.3476645647074582e-05,8.21400594438361e-05,9.47951209154855e-05,1.8131957299220607e-05,5.853659321337657e-05
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,7.752116032792365e-05,5.474264259276189e-05,2.9796960534370396e-05,7.609056568836598e-05,1.329074495591187e-05,8.685825958897444e-06,6.141272505200518e-05,3.761576118225691e-05,2.259080627828697e-05,4.32477012767496e-05
wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,0.00012194786061675942,0.00022532506423781544,5.3522285705623344e-05,0.000112049258911658,2.8718436253087523e-05,3.670951621688486e-05,8.267821775490899e-05,0.00012072276869977811,1.827265453477933e-05,0.00010276446828349298
ba4,ba4,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,wuhan,wuhan,ba4,0.00011449282513699835,8.458163231017337e-05,8.499226496835112e-05,8.145473910089555e-05,1.6741680161916502e-05,1.9492218738161494e-05,6.309279928024634e-05,8.656999021516054e-05,3.0932603989709654e-05,0.00010118854830787157
ba4,ba4,wuhan,ba1,ba1,ba1,ba1,wuhan,ba1,ba1,ba1,ba4,ba4,8.574301715083664e-05,7.267353306741746e-05,3.828410997623764e-05,8.823688970978516e-05,1.535020294891496e-05,1.3532464191770168e-05,6.014047535606233e-05,4.606925912841512e-05,2.3531502826777363e-05,6.198038765791355e-05
ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,ba1,9.429793657406015e-05,0.00016618784050268916,0.00010385585094331055,4.412353376373478e-05,0.0001277649299319293,0.00010498013883487941,9.357245788698402e-05,8.210511556071031e-05,6.144466924882852e-05,8.890873817316769e-05
ba1,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba1,5.246545537787922e-05,0.00013270544852401567,6.35865298992409e-05,3.736895194185806e-05,9.224373825287595e-05,6.845140010207895e-05,5.635622289773236e-05,4.110501908135649e-05,3.873273036298445e-05,4.093188724789217e-05
ba4,ba1,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba4,0.00013342242033467845,8.436063754900067e-05,0.00012122683327025055,0.00010340767335528438,2.4476850405588306e-05,2.348819907839731e-05,9.326000164746654e-05,0.00010042265461168561,3.4891306521227266e-05,8.075007316949474e-05
ba1,ba4,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,0.00014454595096446228,0.00013035105650628033,0.00011577679966788139,9.024818269174953e-05,2.9777895751510868e-05,2.6460322072173914e-05,0.00010125226893393132,5.6845983439434375e-05,2.0990635426840987e-05,0.0002226170794898153
ba1,ba4,ba4,wuhan,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba1,wuhan,ba1,9.493040332314825e-05,0.00019478066309181987,9.723692615060165e-05,6.646836801938402e-05,0.000136925685683499,0.00012424356237158608,8.62161280245713e-05,6.598363777274534e-05,7.61126117710503e-05,7.980296296745764e-05
wuhan,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba4,wuhan,0.00012039203743507436,8.31032024966026e-05,6.194236139887515e-05,0.00016978570087767403,9.829221891740439e-05,9.006403109034317e-05,0.00023776202951734173,5.717403687888674e-05,0.0001227371363001543,4.9550674371948907e-05
ba1,ba1,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba4,wuhan,ba1,0.00012391119052652144,0.0001737473320623148,0.00010208362182967393,4.615379906892554e-05,0.00013226959223096443,0.00013497181031093161,0.0001320979821899192,0.00010354523263245194,9.018133507931486e-05,9.840049720253726e-05
ba4,ba1,ba4,ba4,wuhan,ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba4,0.00016006067927017901,8.767619946011873e-05,0.00013462818079516166,0.00011773960464466702,2.2895867636791914e-05,2.265920330225652e-05,0.00010214159272797126,8.550397885565915e-05,3.9396300480243674e-05,9.567970112872501e-05
ba1,ba1,wuhan,ba4,wuhan,ba4,wuhan,wuhan,ba1,ba4,wuhan,ba1,ba1,0.00010244576868391585,0.00013980064235949555,0.00010733886072238461,4.935870784814918e-05,0.0001077904805224145,9.758247493589758e-05,0.00014706600227339147,8.502352939563465e-05,5.135599576418107e-05,7.39572812899152e-05
ba4,wuhan,ba4,ba1,ba1,ba4,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,0.00010635800437487854,0.00010141891446898327,0.00017306690620006704,0.00011327961184849361,9.86533850699801e-05,7.005367936630836e-05,0.00011582919359080167,9.904552574396746e-05,0.00016649315645214153,6.47628359191483e-05
wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,wuhan,ba4,0.0001608669101576988,0.00014958632114783058,5.9927447270832415e-05,0.00010597951195767441,3.580671765395111e-05,4.598404435375813e-05,7.992989094864189e-05,0.0001902575880372841,2.245607549933581e-05,7.960681525571603e-05
ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba1,0.0001291673487959959,0.00011394455364376376,0.00014806935431429743,9.16174022576649e-05,0.00011623919000971808,9.2814318727584e-05,0.00011427096684468083,0.0001526416118138484,0.0001606772837185225,4.836089175908782e-05
ba4,ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,9.672920077605514e-05,6.850708127833885e-05,3.963359388935332e-05,6.909797517266403e-05,1.471874422439047e-05,1.1594145278597664e-05,5.736176835491811e-05,4.678382131977987e-05,2.688735005858578e-05,3.783616116079997e-05
wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,ba1,ba1,wuhan,ba1,0.00016100022418286046,0.00030094523281133634,0.00011543816537119925,0.000144385916912922,0.00019283991595913123,0.00025047347830742077,0.00011033294192011475,0.00020801755088497805,0.00011449477829720803,5.339112404001682e-05
wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,ba4,ba1,7.351870844330884e-05,0.00017632587374867285,5.465500872555375e-05,7.761544783679705e-05,0.00011357303941065728,0.00014829205652406338,6.237594176136113e-05,0.00010974763442049798,4.908193186382281e-05,2.484554818720664e-05
ba4,ba1,ba1,ba1,ba4,ba4,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,6.321662922376916e-05,5.33914690183753e-05,7.406810667390515e-05,5.457024330484083e-05,4.6465829353052275e-05,4.040462340408503e-05,7.491630959569229e-05,6.108834182833777e-05,5.4959544884138935e-05,3.036895976507264e-05
ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,ba4,0.0001711237235019299,0.00010935722899968951,9.184369180346759e-05,0.00010072777839178053,2.6989559386125784e-05,2.4000778932043307e-05,8.025538006102776e-05,9.279992056837383e-05,5.3929824188422905e-05,7.243727757221811e-05
wuhan,ba4,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba4,ba4,6.701521515189177e-05,0.00013556207827673268,2.6412340374577645e-05,5.719311279375868e-05,1.741769148357762e-05,2.381480959639601e-05,4.840860671044812e-05,6.525898380221311e-05,8.482257907157639e-06,7.660108538128632e-05
ba4,ba4,wuhan,ba4,ba1,ba4,ba1,ba4,ba1,wuhan,wuhan,wuhan,wuhan,8.953972058073587e-05,3.846852911942728e-05,0.0001367970962238949,0.00011357400998699866,4.61441228126857e-05,4.9035047802649284e-05,0.0001789173850269023,4.3917450738396205e-05,0.00015316949105544239,8.233936511732728e-05
ba4,wuhan,ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,ba4,wuhan,0.00012190488441696054,4.3855973694216705e-05,0.0001293254666816352,0.00015061191929207366,5.891896703759945e-05,4.4474910486545284e-05,0.0002635858204034449,3.3838303192767256e-05,0.0002191866879586968,6.179573852302182e-05
wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba1,ba4,wuhan,9.698726632534092e-05,5.777155121107916e-05,7.440546815969773e-05,0.00013644177867398394,5.8438068642115495e-05,6.389207947417072e-05,0.00019798357801903958,3.650301807242885e-05,8.360327798154553e-05,5.102026706482566e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,4.216088846763912e-05,6.902099731517905e-05,4.149965703382279e-05,2.442761825519078e-05,7.141454637035222e-05,4.178562116124884e-05,5.350013315731553e-05,2.7823425379630487e-05,2.9467080248016878e-05,2.751481838249293e-05
ba1,ba4,wuhan,ba1,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba4,wuhan,8.96032637093522e-05,5.897644818118016e-05,9.663270618743683e-05,9.44215435456928e-05,9.057822015751178e-05,5.566344801739842e-05,0.0002462487586321565,2.489964585057678e-05,0.00011338210121179847,8.570663028758033e-05
wuhan,wuhan,ba1,wuhan,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,8.533253035070434e-05,0.00012972406006731506,9.542086560858826e-05,8.73781523486492e-05,7.250941712047697e-05,0.00010010222233603023,0.0001001157069325577,0.00010812272561902742,4.255768067018229e-05,4.0815005625166844e-05
ba1,ba4,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba1,ba4,ba1,wuhan,ba4,0.00015153158332932074,0.0001777627329017204,8.323477180832834e-05,6.965037949299485e-05,3.899135013204567e-05,3.700787744807134e-05,0.00010865449918720861,7.211525346409255e-05,3.068273735704104e-05,0.00020591970956477062
ba1,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba4,0.00016136876998745824,0.00014921812396665983,0.00012249090837909176,0.00013760502459017328,4.416373748163647e-05,2.648834567535926e-05,0.00015950708386503425,5.918959923362088e-05,2.4374667236796123e-05,0.00017035794202328994
ba1,wuhan,ba1,ba1,wuhan,ba1,ba4,ba1,ba4,ba1,ba1,ba1,wuhan,0.00013931958769179394,4.9808715258379266e-05,0.00015220059101893335,0.00010549042859310225,0.00012332180423149373,5.36861784875775e-05,0.00037375232965702464,2.605000342781198e-05,0.0001094397328153273,0.0001384013525229262
wuhan,wuhan,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,6.578566371184095e-05,3.143828758475755e-05,5.40413880697191e-05,6.854883886945413e-05,3.1638479780777605e-05,5.0379364432578326e-05,0.00012399281090970922,3.0168904233972875e-05,5.5277224303429244e-05,4.921461324549406e-05
wuhan,ba4,wuhan,ba4,ba4,ba1,ba1,wuhan,ba4,ba1,ba1,ba4,ba4,0.00011778036741942495,0.00019741246781141978,4.283841960645083e-05,0.00010046844328199052,2.9191190836445722e-05,3.7003997584590026e-05,7.435550057077183e-05,0.00010485765675240767,1.9753012587501773e-05,0.0001113800472274218
ba4,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,7.089213495341464e-05,6.993402527739695e-05,9.19622236731366e-05,6.0646912395768145e-05,5.801359841999863e-05,4.120595015645686e-05,6.478653547852253e-05,6.074307283832672e-05,9.155094073267502e-05,2.8732670408433505e-05
ba1,ba4,ba4,ba1,ba1,wuhan,ba1,ba4,ba1,ba1,ba4,wuhan,wuhan,0.00010302945685817785,4.695405999597295e-05,0.00010055146971126666,7.032841508429457e-05,6.998533242625798e-05,5.741244229657435e-05,0.00020925545034301019,2.845385388710176e-05,0.00010782092962505643,0.0001322698964021396
wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba4,ba1,wuhan,8.645468639775101e-05,5.438281324112147e-05,9.755370955246894e-05,9.635719603727959e-05,4.938554482509256e-05,7.750163430234999e-05,0.00019983595656480158,4.72718068657762e-05,6.591518268198288e-05,0.00010560186558505512
ba1,wuhan,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba4,wuhan,8.69459778620995e-05,4.879549350336452e-05,8.213608372720025e-05,8.699809743346746e-05,7.648284872937907e-05,3.5190312420844776e-05,0.0002870408210236613,2.4016650711915258e-05,8.946982977246441e-05,6.087044312636477e-05
ba4,ba4,ba4,ba1,ba1,ba4,ba1,ba4,ba4,ba4,wuhan,ba4,wuhan,7.4889155463749e-05,2.9608499286113737e-05,9.757062476689485e-05,0.00010794467521044971,3.875600544200604e-05,2.6466447813163528e-05,0.00016643696466774548,2.7986736451081907e-05,0.00012950654311229406,4.6885248004795515e-05
ba4,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba1,ba1,ba1,7.314880988325291e-05,5.675907147637949e-05,0.0001104700099908238,7.948500596491959e-05,5.97993702234134e-05,3.731752539906944e-05,8.02113641006105e-05,5.566083480416846e-05,6.916618850871483e-05,3.877942877872274e-05
ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,ba1,ba4,ba1,7.020651693179964e-05,0.0001074545767945466,6.893130330526692e-05,6.390413095199295e-05,0.00012036642007705825,6.162949646685413e-05,8.229043898749116e-05,3.392241278896459e-05,5.467815019700324e-05,4.4487929847417294e-05
ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,ba1,ba4,0.00011612881362218827,7.687077564289217e-05,9.783916352330645e-05,9.757175887237557e-05,1.9246944202855904e-05,1.822931743679865e-05,7.704698315180497e-05,6.807565121585685e-05,3.038752118686711e-05,6.481248413320002e-05
wuhan,wuhan,wuhan,ba4,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba4,ba1,ba4,0.00013076135430289298,0.0001515597217121919,7.706626180382512e-05,0.00012942894989536398,2.379734722383635e-05,2.939024070364038e-05,0.0001048330340620796,0.00011968351628079363,1.7829788467873912e-05,0.00012055210550052133
ba4,ba1,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,4.7071879426583026e-05,5.3684957520127216e-05,4.7775693936059225e-05,3.966136100474543e-05,4.7731138345285004e-05,3.7489439057447835e-05,3.554746929482045e-05,4.255450452786598e-05,5.698516155738025e-05,1.423537019903518e-05
wuhan,ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,9.309427326436212e-05,0.0002127877952753524,8.030218753726093e-05,7.71715099442469e-05,9.938581825212557e-05,0.0001817447127892729,6.792096816835414e-05,0.000129846286126956,6.023416808999637e-05,7.197706485467115e-05
ba1,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,ba4,ba1,ba4,ba4,ba4,9.618111721944985e-05,0.00011099873739647366,3.096414498028018e-05,4.384686370191898e-05,2.420220581316218e-05,1.6944838253871283e-05,5.6463200147838845e-05,3.7444408485365605e-05,1.2003398812849219e-05,8.683905867604526e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba1,wuhan,wuhan,ba4,wuhan,ba4,ba1,7.348352459651005e-05,0.00012108803894416348,6.871215799141645e-05,5.951519502113518e-05,0.00013143771239701522,5.8575279403920865e-05,9.781403936217561e-05,4.745337113555785e-05,5.648503984688881e-05,4.0234825129001225e-05
wuhan,wuhan,ba4,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,0.00010311300028222676,0.00018467937575421364,8.916947697995362e-05,0.00014999951425749246,0.0001289894404874797,0.00013770006719858091,0.00010299663247119258,9.650539313710071e-05,7.182335160892705e-05,5.5006097929397056e-05
wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,ba1,wuhan,ba4,ba4,wuhan,ba4,0.0001459767915169764,0.00016056237920613305,4.872257130211989e-05,8.560458576332119e-05,2.79538133126376e-05,4.576485768012864e-05,9.225066834645083e-05,0.00016662069273346835,2.207786742816222e-05,9.107716866601035e-05
ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,ba4,0.00010565144462805853,8.223766504252796e-05,5.3133093133462925e-05,5.50516109082109e-05,2.1980298858390817e-05,1.9721106693250053e-05,5.087004298465137e-05,7.285071531330633e-05,3.333747935191019e-05,5.000458723113885e-05
ba4,ba1,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,8.938480795247569e-05,2.5124625302845926e-05,0.0001086229675728943,8.151039856714214e-05,4.8935224595105214e-05,3.746538297494374e-05,0.0001509771356839685,3.88298940897407e-05,0.00014311204454768198,4.277143533089534e-05
