"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
156639,133817,76713,79090.2,72331,71660.2,45978.7,1820.91,23.529
127050,98959,84139.2,136435,123376,72473,53022.1,3116.34,23.531
116393,97135,78529.4,93049.7,85872,71013.9,42448.1,3716.64,23.534
95826.3,72743,86332.3,83259.6,77613,70303.9,47243.5,3191.16,23.535
108384,84149,84410.7,144365,131463,71967.7,58685.1,1626.03,23.537
116789,96602,79231.1,96827.5,82257,77144.7,11691.2,105596,23.539
165721,135893,79921.1,126396,115395,71783.9,69733.9,4015.05,23.541
163052,133093,80287.8,187463,166071,73977.8,63788.4,5186.07,23.541
168350,151791,72685.5,105653,95104,72805.1,27503,776.91,23.541
150675,121400,81339.8,159497,141038,74113.5,94031.5,5497.53,23.542
120284,110629,71255.9,67132.9,63559,69221.1,40850.1,15301.6,23.542
111682,85201,85904.7,113856,102723,72638.5,15996.9,903.93,23.542
109917,90640,79473.6,82510.9,77266,69984.6,50457.3,3025.86,23.542
161520,125984,84021.7,131230,118466,72597.2,75795.5,2389.02,23.543
102529,79493,84527.8,82443.2,77171,70013.3,61443.1,6539.79,23.543
121030,104264,76074.5,148991,135642,71985.8,14705.4,12162.6,23.544
129338,105648,80231.6,109118,99266,72040.4,49254.1,2689.17,23.546
105028,80693,85300.1,124957,113043,72443.1,106055,10422.6,23.548
133068,110165,79161,71279.7,62391,74872.8,20395.7,663.81,23.548
128784,103415,81613,99997.7,92527,70827.4,51235.6,2027.97,23.55
112504,90521,81451.8,93606.6,83803,73202.7,40726,1268.46,23.55
178166,162716,71758.6,171706,157674,71368.3,16205.1,2097.57,23.552
150230,130348,75532.5,123516,112538,71928.7,52537.5,4281.27,23.553
101309,86590,76676.2,118064,108293,71449.1,19257.8,59772.5,23.554
114454,94105,79707,102440,95007,70663.5,45593.8,4675.38,23.554
137774,110182,81947.8,121034,109720,72293.8,20642.9,1047.48,23.555
200274,170188,77121.5,111174,104010,70050.2,76512.7,3500.88,23.557
134001,107602,81614.4,125516,112378,73197.7,35851.1,1843.53,23.558
134873,107165,82480.9,121630,113039,70516.7,43409.2,2690.91,23.563
153801,129064,78096.9,211820,188186,73766.6,19881,4127.28,23.564
101355,87768,75681.4,125654,115146,71516.7,27297.1,79111.7,23.565
183715,169651,70968.8,189465,172093,72151.7,34307.6,1976.64,23.569
100751,83356,79212.3,132612,117790,73782.6,75181.7,3461.73,23.571
178469,157373,74321.3,78953.9,73003,70878.2,14964.3,772.56,23.571
95077.4,75299,82750,71605.4,67021,70018.9,17353.3,1351.11,23.581
145589,120086,79453.9,63980.6,59036,71025,7644.55,157.47,23.582
112345,92104,79938.6,147533,133642,72347.9,19423.7,1684.32,23.582
157796,127864,80877.3,162362,145774,72993.7,130781,6327.51,23.585
150337,135814,72543.8,139768,128504,71280.4,21156.6,2521.26,23.585
116781,97610,78407.6,117508,106481,72322.8,14179.9,103900,23.587
129495,99516,85278.3,84654,76110,72893,11524.4,616.83,23.591
92857.9,78749,77277.6,119167,109531,71301.6,2514.97,7465.47,23.595
167411,135859,80756.1,122572,112045,71693.5,38335.1,2173.26,23.596
96870.9,85808,73985.3,131211,121622,70703.2,41323.8,110201,23.596
105832,85468,81151.1,84702.5,79258,70037.9,34114.5,2217.63,23.599
194756,164055,77800.2,168221,151485,72776.4,46017.2,3008.46,23.6
116355,107491,70940.1,117478,109469,70330.7,4754.99,1471.17,23.601
134280,120485,73039.6,187232,165443,74167,21597.4,588.99,23.602
115926,99424,76413.7,135986,125574,70969.7,22948.2,1403.31,23.603
141691,119438,77746.1,151433,138533,71638.4,63799.7,1559.91,23.606
160872,138204,76284.9,121965,106794,74846,56946.6,3894.99,23.607
127006,111389,74724.3,77055.6,73231,68958.7,52746.2,2943.21,23.607
106703,90282,77455.7,68652.9,65121,69090.4,21104.4,1384.17,23.608
121350,93408,85140.6,102984,93638,72076.9,72292.1,1827,23.608
111621,87154,83934,119533,109400,71606.3,73299.8,5369.64,23.608
124848,111035,73688.9,125289,117716,69752.3,19458.5,75210.6,23.609
147030,112689,85507.4,158098,142755,72579.7,94217.1,5220,23.609
141295,131993,70154.3,110863,102075,71178.3,77519.9,3791.46,23.61
145019,120316,78991.5,106659,100186,69770.6,37604.7,2684.82,23.611
95748.1,83373,75263.5,134027,125483,69998.1,27989,7940.49,23.611
134643,122281,72161.6,166510,153583,71052.2,17473.2,48645.2,23.611
174328,152724,74806.4,115357,99206,76205.6,17893.8,330.6,23.612
154090,128976,78297,119213,110630,70620.3,16613.6,1312.83,23.612
131539,121818,70765.9,73224.1,69163,69384.1,20713.8,614.22,23.614
114635,92885,80881.8,90459,78451,75567.2,12489.8,74644.3,23.615
130333,108863,78461.1,189036,172336,71886.6,16438.2,1756.53,23.615
127417,105537,79123.1,96681.8,89379,70890.7,84924.3,3377.34,23.616
136754,117901,76015.7,136397,123931,72128.3,35707.3,1163.19,23.616
123764,94205,86099.7,140914,127915,72195.9,121073,3833.22,23.617
112282,100766,73026,137737,127989,70527.5,30276,87700.4,23.618
142656,118174,79113.1,131073,119397,71944.9,38650,2865.78,23.619
140702,108249,85183.7,141771,128831,72118.5,38525.9,1896.6,23.62
96552.2,83712,75588.2,171837,157346,71571.7,17707.7,139057,23.62
118871,104687,74415.7,151042,137088,72206.8,19485.3,915.24,23.62
162936,145741,73268,211335,192747,71856.1,11640.5,198259,23.621
189379,167185,74236.1,119333,109527,71403.7,30589.5,949.17,23.623
158302,123692,83873.3,108055,100894,70187.7,36199.4,4571.85,23.623
132992,108364,80430.4,125989,115054,71764.5,66000.7,5086.89,23.624
97616.6,73284,87296,114565,101814,73743.8,30953.7,2128.89,23.624
189380,172309,72028.9,195927,169107,75929.9,99146,108573,23.626
155773,129377,78907.2,130716,118935,72027.8,22202.8,3400.83,23.627
96466.1,81744,77339.1,95184.9,83654,74569.5,62196.5,3053.7,23.629
113006,89936,82347,128553,116342,72414.5,67114.6,4008.09,23.629
132163,117465,73736.1,74519.9,67615,72228.6,33430.6,1048.35,23.63
152611,132692,75374.1,130083,119410,71393.9,14305.4,96497.8,23.631
98550.9,74792,86354.5,163409,143070,74852.7,10571.7,2290.71,23.631
108244,87832,80766.1,73882.1,69902,69267.5,14929.5,547.23,23.632
169181,138609,79990.6,161600,139955,75671.6,72028.9,4169.91,23.633
124892,102163,80116.5,135961,122537,72715.3,62444.2,4494.42,23.633
146757,125692,76519.1,133130,122798,71050,63964.2,3894.12,23.634
169198,151847,73024.4,143704,129657,72636.1,55225.5,2021.88,23.635
156792,132438,77587.4,167502,150092,73137.8,97961.6,4886.79,23.635
150885,117733,83989.8,131123,119683,71800.5,27149.1,2435.13,23.636
113847,90913,82068.2,179951,162423,72608.3,24820.7,134903,23.638
113488,89118,83457.6,100913,92917,71175.9,35221.3,1707.81,23.638
152087,125579,79369.5,146114,135252,70799,53768.9,3290.34,23.639
116483,110973,68789.7,116894,110191,69522.7,6619.95,124344,23.639
112134,101564,72356.3,136267,124042,71995,13546.8,1260.63,23.64
121903,99609,80203.8,99966.2,91288,71766.1,61020.1,3455.64,23.641
154580,130682,77520.8,124203,113621,71639.5,115769,2148.9,23.642
156287,129087,79345.1,202095,177632,74561.4,28642.7,2521.26,23.643
145485,117192,81358.1,124526,112958,72247.3,24753,5500.14,23.647
137490,118412,76094.8,66528,62542,69712.9,22666.7,649.89,23.647
131250,116204,74021.5,127763,118014,70949.8,28612.7,79210,23.647
153198,117829,85208.1,146474,128403,74759.1,51010,2296.8,23.648
149477,115772,84615.9,120487,103758,76102.6,42456,2974.53,23.648
146054,117956,81147.2,104844,97026,70816.9,29100.5,2285.49,23.649
168838,146514,75521.5,104120,95256,71634.1,13383.7,352.35,23.65
144641,125261,75675.8,173415,156459,72638.4,34812.4,1396.35,23.654
137288,121068,74316.4,128329,120442,69827.4,27503,1708.68,23.655
175969,135402,85171,84743.8,79237,70090.6,35620.4,1020.51,23.655
127267,96528,86405.9,131912,118002,73261.4,22809.1,1688.67,23.657
169660,136968,81178.1,117478,103018,74734.8,43205.2,2364.66,23.66
144114,125100,75497,101085,94222,70309.7,30504.4,989.19,23.661
139339,109660,83273.1,121651,110254,72310.2,37237.2,2697,23.662
152900,125293,79976.1,157329,140479,73396.7,81149.3,4731.06,23.663
114745,92671,81146.3,110992,101872,71403.3,25874.9,2402.94,23.664
108073,94476,74967.9,68548.6,65002,69111.7,54136.9,34529.4,23.665
125236,106757,76880.1,87747.1,80659,71295.1,37317.1,2281.14,23.666
115603,92224,82149.6,144768,129318,73365.5,75791.3,2954.52,23.667
189547,165032,75271,137005,125054,71799.3,34146.9,1248.45,23.668
177482,162765,71461.8,210254,191359,72006.9,20642.4,157353,23.67
118237,100831,76849.5,78514.9,74032,69504.4,20658.4,2462.1,23.671
97425.2,81392,78445.8,85924.5,80194,70219,45250.7,2801.4,23.672
130499,103758,82426.4,143777,130961,71949.3,55550.7,3770.58,23.672
95214.5,80614,77405.6,131405,119896,71827.1,17086.8,58635.4,23.674
94151.4,80570,76583.2,88623.2,83585,69486.3,7992.82,3217.26,23.675
110183,89069,81071.7,96077.9,88299,71309.5,45698.1,5347.89,23.676
132975,107310,81210.3,110094,102625,70305.8,19435.4,1076.19,23.677
140747,118944,77549.1,130702,121266,70635.4,58860.9,3602.67,23.678
105014,90796,75798.7,146423,133294,71991.2,22784.2,3569.61,23.679
176842,148521,78032.8,203806,167515,79733.8,89770.9,8726.97,23.679
109222,90552,79048.5,118554,109034,71258.2,25078.7,1772.19,23.683
99441.9,88080,73989.8,132490,118006,73580,5079.76,8198.88,23.683
124303,101833,79996.6,103163,97631,69249.2,13044.4,14836.1,23.685
167701,139024,79054.3,161443,144066,73440.9,73803.6,3556.56,23.686
104241,84864,80499.9,92331.5,86982,69566.5,65037.7,3186.81,23.688
150503,122401,80582.3,111765,97091,75440.6,30991.3,5271.33,23.688
133771,116269,75401.3,133909,121595,72172.7,38242,1686.93,23.692
192472,166670,75681.7,117779,109467,70512.1,58376.8,3868.89,23.693
184738,154341,78443.1,204158,177123,75538.9,73744.4,3180.72,23.693
197850,165656,78272.3,167705,151050,72762.3,18873.3,970.05,23.695
159094,137463,75848.6,99452,92153,70726.8,15853.1,639.45,23.697
140609,109101,84462.7,118351,96031,80768.3,50376.9,3336.45,23.7
121266,100137,79364.2,72413.4,66571,71287.5,24093.6,1842.66,23.7
116780,101622,75311.2,130901,119976,71503.5,22485.3,86002.1,23.7
124634,101824,80217.1,94375.5,86370,71610.5,19340.5,1118.82,23.7
98939.6,80744,80304.5,87066.6,82526,69141.8,34507.9,3013.68,23.701
121681,96362,82755.5,72194.4,67047,70567.4,24777.5,829.11,23.703
115842,88324,85954.1,106728,97234,71934.7,33851.8,3659.22,23.703
124108,100069,81279.6,136313,122467,72945.3,65188.1,3343.41,23.707
147999,127434,76112.1,171656,156273,71987.2,9994.08,1203.21,23.708
123030,99400,81115.5,108706,99198,71817.7,104850,6880.83,23.711
182770,148270,80785.3,112903,103521,71475.4,19293.5,825.63,23.712
119607,100080,78323.2,82867.6,75362,72063,46928.1,2355.96,23.713
116089,93742,81159.2,127154,117573,70876.4,42382.2,2568.24,23.713
138989,130527,69784.9,102494,94032,71433.9,36416.5,1174.5,23.713
144311,126316,74872.4,107832,100046,70636,65176.3,60176.2,23.714
102933,86121,78329.4,126062,113464,72812.8,81327.4,5441.85,23.715
105534,86300,80142,138018,122158,74044.6,101350,4151.64,23.715
132905,119083,73142.8,151446,139540,71127.6,23124,5620.2,23.717
184161,148816,81101.3,186183,162742,74975.7,101347,4423.08,23.718
105026,83029,82898.8,87524.3,75623,75849.9,75432.6,7419.36,23.72
180449,148596,79584.2,200565,178626,73585,48185.3,3207.69,23.724
96157,86661,72717.2,140771,131347,70238.2,18468.2,2958.87,23.725
169333,144552,76771.2,189389,157390,78860.3,38581.8,129004,23.727
143652,127353,73923.7,157218,136395,75541.1,25818.5,3139.83,23.73
138250,124435,72812.1,149270,135949,71957.4,35016.9,1515.54,23.731
115263,95431,79155.1,109913,100909,71383.9,39222,1017.03,23.732
143089,112213,83568.6,124000,113459,71624.5,50079,2867.52,23.732
115541,107876,70192.6,96420,91106,69358.6,20085.9,675.99,23.732
150097,123950,79360.7,151818,139377,71385.8,44532.5,4127.28,23.732
124143,111068,73250.9,99705.8,93338,70007.1,17607.1,52695,23.739
161912,140758,75385.2,186057,171098,71265.6,93792.3,107194,23.74
113208,96968,76511.7,85744.5,79214,70938.8,29639.1,3081.54,23.741
171251,155428,72207.8,75640.9,70370,70444.8,19616.4,621.18,23.743
114868,97671,77075,122654,115517,69584.8,24760.5,2300.28,23.743
161337,148896,71011.7,157335,143126,72042.3,36354,78686.3,23.745
154652,139033,72898.3,140765,128059,72038.7,28711.4,1696.5,23.746
134096,112053,78427.9,146035,130487,73344.9,98332,8304.15,23.747
157032,133886,76866,110205,100789,71658.6,34618.3,2128.02,23.748
148015,127777,75916,138740,128259,70891.6,10682.2,206048,23.748
146855,115201,83543.7,140782,127895,72139.8,57140.2,3393.87,23.748
108005,86365,81957.2,115508,104319,72565,46975.1,2697,23.75
163527,137190,78117.4,151043,136844,72336.2,49606.6,2858.82,23.75
166251,131825,82650.9,82981.3,74003,73487.1,23136.7,805.62,23.751
101811,94480,70621.4,154107,141670,71289.5,30253,2700.48,23.754
160130,125733,83464.6,178345,157255,74325.4,69607.5,3846.27,23.754
144521,115045,82327.4,135573,121831,72928.1,60777.6,3270.33,23.756
129344,108549,78090.7,159924,143395,73090.3,152128,7994.43,23.757
124255,96108,84729.2,99101.4,84494,76865.9,41271.6,2218.5,23.761
167076,131232,83436,168839,152130,72733.9,21793.9,1904.43,23.763
128681,102852,81994.1,108914,100722,70866.2,57960.4,5062.53,23.767
126484,104759,79126.9,135671,123343,72086.3,33936.8,3617.46,23.767
165355,138852,78044.9,171900,156290,72081.7,69162.9,6044.76,23.767
163112,133998,79775.3,198946,171637,75963.5,137566,7670.79,23.772
92039.1,73396,82182.6,141948,126706,73419.8,34959.5,2025.36,23.773
160471,144091,72986,87514.5,82724,69331.1,34919.1,1178.85,23.773
113779,103714,71895.8,112374,106924,68876.5,16310.9,22880.1,23.776
155891,122849,83162.7,152509,135283,73880.8,75130,2984.1,23.776
124405,114161,71416.8,126151,117347,70453,7688.26,2472.54,23.777
130066,110056,77451.5,120587,111978,70574.5,38750.6,2423.82,23.779
110430,93088,77745.4,154003,136802,73776.5,5857.61,7465.47,23.779
121351,99134,80223.5,99442.6,90803,71771.5,69879.6,2794.44,23.783
115883,98564,77051.7,81380.5,77366,68936.6,29531,1799.16,23.786
163206,134043,79794.4,200000,171620,76373.4,87104.6,4116.84,23.787
151939,137955,72179.3,61386.2,59375,67755.9,7108.28,1446.81,23.79
139803,117234,78152.6,54395,49228,72414.7,24456.4,609,23.794
139215,130036,70162.2,109665,101654,70700.7,25787.5,300.15,23.795
122828,105069,76613.2,131472,112891,76322.8,79411.7,6286.62,23.796
115402,84409,89598.9,83336.6,74779,73035.9,20845.9,655.98,23.797
128334,106960,78632.5,131497,120978,71234.1,18419.3,757.77,23.798
156434,128805,79593.7,152926,139235,71980.1,70203,3346.89,23.8
125985,105276,78427.6,132447,120874,71810.7,62635,3305.13,23.803
109063,97449,73346.5,69286.9,64527,70370.4,14495.7,1044.87,23.804
170860,155012,72236.1,134614,125506,70292,9554.63,86596.3,23.804
158961,127832,81494.9,172035,152718,73825.3,46797,3199.86,23.805
130932,103921,82570.1,131182,120915,71100.8,21098.8,2814.45,23.805
111590,93629,78107.9,116723,98075,77996.8,21988.5,15803.5,23.807
100568,77939,84564.2,86825,80329,70835.7,24468.2,2172.39,23.808
140317,115857,79371.9,135688,125767,70705.8,47243,2423.82,23.809
137847,117193,77086.2,182358,165759,72098.6,38064.4,3727.95,23.809
178517,147528,79302.1,145992,132634,72136.5,54558.1,4380.45,23.81
132960,120434,72352.4,162506,146104,72893.4,13052.8,94114.9,23.81
166347,137374,79357.7,169979,147249,75652.5,41758.6,2588.25,23.81
139512,123873,73809.9,140480,127251,72349,44745.9,1874.85,23.811
145743,119348,80029.8,115545,105414,71834.3,45318.3,3393,23.812
128105,110737,75814.9,71207.8,64967,71831.5,24344.6,1371.12,23.813
100278,80529,81608.2,79112.8,72743,71274.7,33141.1,1249.32,23.816
187283,173197,70866.2,171427,153375,73249.4,45973.5,78560.1,23.816
176166,145530,79332.1,167700,150165,73188.8,66787.5,3124.17,23.819
144247,115805,81632,155460,141103,72204.4,67627.4,2925.81,23.821
163651,146816,73050.6,130168,120434,70833.1,9078.05,692.52,23.822
127755,111152,75325.4,135290,127282,69659.2,12889.3,2539.53,23.824
107177,87830,79972,108396,100328,70805.9,57964.6,5313.96,23.825
123943,99597,81555.9,86201.3,79231,71301.5,33915.2,1683.45,23.826
100159,82092,79959.3,120992,111034,71413.3,21930.7,1134.48,23.827
138531,122977,73825.1,124981,112215,72991.9,69200,4353.48,23.827
182734,148447,80673,140034,125600,73067.3,94110.9,4072.47,23.831
153100,139432,71960.5,136172,125694,70999.2,35006.5,1463.34,23.831
116745,91176,83914.8,109753,101054,71177.2,61719.5,3561.78,23.831
190170,161837,77009.5,167112,150271,72880.8,46814.8,3669.66,23.832
137046,116114,77350.2,173092,154760,73299.1,143667,7000.89,23.833
122557,105837,75889.2,111453,100875,72408.2,37657.8,3020.64,23.833
143184,118577,79136.1,136287,123415,72371.2,58861.9,3609.63,23.833
91370.3,74223,80676.4,163989,139126,77247.9,22103.6,2073.21,23.834
174265,153064,74613.5,143914,130174,72453.2,91881.2,67581.6,23.835
143657,115404,81580.5,141949,129546,71810.8,57284.5,3200.73,23.838
199114,181925,71728,121990,110163,72572.1,11241.9,564.63,23.838
173668,144765,78620.8,131713,118315,72957.5,74338.5,5541.9,23.839
133676,119908,73060.7,163812,149766,71682.6,39941.1,1547.73,23.842
146592,118052,81379.8,109218,102402,69898.2,32475.1,3404.31,23.843
167242,155849,70326.9,102544,94687,70974.2,39140.7,1426.8,23.845
135143,116167,76241.3,166051,148573,73245.8,60089,4982.49,23.846
109824,83641,86051.1,100313,93759,70116.8,21636,1604.28,23.847
100268,85825,76564.4,103986,95219,71569.8,10298.2,876.96,23.847
95857.1,84343,74482.7,87231.5,81133,70462.1,5259.77,11852,23.848
113620,94261,78995.9,124041,113059,71901.8,69907.8,7662.96,23.848
144550,125745,75337,101668,93447,71301.2,14987.8,551.58,23.849
177761,158495,73502.3,124423,112576,72432.5,70789,6679.86,23.851
127179,94812,87908.7,192864,161406,78309.2,103953,5529.72,23.855
117188,96149,79876.2,83241.2,77363,70515.6,56377.4,2880.57,23.856
153750,128407,78470.5,154751,138681,73130.1,88041.8,4312.59,23.857
95851.6,82579,76069.3,102400,94221,71225.2,15581,71405.2,23.858
158017,131839,78549,159484,141760,73729.9,85352,4915.5,23.858
172576,152060,74378.1,121856,108654,73499.2,66885.7,4936.38,23.859
136488,121739,73476.1,116516,106484,71710.1,12009.9,588.99,23.859
144139,113485,83238.1,169906,149919,74273.1,67482.1,5815.08,23.863
140304,113098,81300.9,145620,132469,72042.2,50910.4,2573.46,23.864
102951,86032,78424.1,117694,110178,70006.7,5558.69,2543.88,23.865
175164,144885,79232.3,145354,133175,71529.1,49952.5,1794.81,23.866
177145,137752,84277.2,208640,181582,75301.7,63850.9,2677.86,23.87
158072,146429,70746.8,111494,105295,69394.2,16143.1,1449.42,23.87
177810,152904,76211,88724.7,83034,70027.5,37242.8,1659.09,23.871
162156,126184,84219,149814,136014,72185.5,64643.3,2890.14,23.872
96013.5,81942,76790.2,61704.9,55708,72590.9,9997.37,7465.47,23.874
124353,101153,80567.2,92741.3,84099,72270.7,26427.6,1218.87,23.875
114625,100766,74549.4,147295,135419,71283.3,46429.4,1846.14,23.878
112078,94572,77667,174862,156874,73050.7,15643.5,5990.82,23.878
104278,81675,83672.9,90511.2,84436,70251.3,27086.6,3835.83,23.878
134789,116613,75751,159184,135127,77203.5,14871.3,159349,23.879
147304,122208,78994.4,109830,99926,72031.2,58065.7,2699.61,23.88
146711,123104,78103.8,168065,147314,74767.8,165535,7174.02,23.881
126820,97450,85287.7,152442,134401,74332.9,72572.7,3544.38,23.884
102432,79172,84790.2,138595,126498,71803.2,21793.9,716.88,23.884
179675,146993,80107.1,130783,119843,71518.3,95380.4,7818.69,23.885
185690,156384,77817.1,107849,98946,71432.5,22280.3,845.64,23.888
151545,137740,72104.2,133047,124062,70282.4,15932.5,105986,23.889
172569,143201,78976.3,129333,118771,71363.8,117731,4866.78,23.889
95607.3,81255,77111.8,106650,99965,69918.4,60030.8,2713.53,23.89
129424,109425,77513.5,97626.5,89975,71109.2,68591.3,1813.95,23.89
142533,114325,81706.2,155208,137331,74067.2,84132.4,4802.4,23.891
153845,125025,80642.8,158874,142215,73212.7,55225.5,3808.86,23.893
146557,130109,73821.1,141595,130427,71147.9,14825.7,18119.5,23.894
92122.4,77318,78084.4,108952,100636,70951.6,11521.1,4102.92,23.895
143110,124221,75501.4,101996,95311,70132.4,36699.9,1362.42,23.895
118764,97627,79725.2,144045,127396,74100.5,81467.9,4063.77,23.895
172402,158813,71143.5,161276,148479,71184.5,17889.6,158867,23.895
143098,111108,84405.1,176541,155126,74583.1,80729.5,4264.74,23.895
131347,107968,79727.2,80208.8,74422,70631.8,15721,1660.83,23.896
114432,98288,76300.3,120539,112662,70118.4,15340.3,1796.55,23.898
155065,122237,83136.4,179569,157243,74840.9,43597.7,2939.73,23.898
115124,92011,81998.3,139396,128564,71057.8,48549.1,3052.83,23.899
114999,106072,71051.3,119863,111950,70168.1,18900.6,7059.18,23.9
127564,104796,79774.1,100227,91998,71397.7,28014.8,2510.82,23.902
137645,111068,81218,143490,127850,73553.1,83449.9,3865.41,23.903
113185,87481,84791.9,134563,118415,74473.2,60429.8,2618.7,23.906
194426,169141,75333,104097,95655,71320.2,43833.6,1095.33,23.906
97833.3,82389,77821.1,89672.7,83299,70550.6,31279,2193.27,23.907
119106,97184,80319.1,136236,123586,72244.2,10262,1212.78,23.909
111211,85796,84949.8,109775,99478,72319.4,25803,1416.36,23.91
113336,94561,78547.9,130968,118839,72224.9,15775.1,54505.5,23.911
117990,88073,87797.2,155730,136111,74982.2,60493.2,55379,23.912
132719,106640,81562.8,156901,140418,73229,77021.7,3691.41,23.912
106575,94247,74108.2,76701.2,71257,70543.1,26277.7,2023.62,23.913
131462,116137,74183.9,82478,76571,70591.7,25978.8,924.81,23.915
135608,109044,81501.1,143906,131094,71941.2,45342.8,4483.11,23.916
162146,133134,79817.5,141943,130411,71331.4,32336,2559.54,23.916
108585,90100,78981.6,73884.5,70758,68431.7,25889.5,1639.95,23.922
170372,131312,85030.5,185805,161650,75328.7,87178.9,3955.02,23.923
158617,139959,74272.7,94309.7,86521,71435.6,27426.8,802.14,23.924
176321,149305,77394.3,151064,135679,72967.1,56467.7,7120.08,23.931
101186,78509,84466,95619.6,87567,71562.7,23162.5,2254.17,23.933
114229,95472,78411.6,128393,115346,72949,7600.37,3788.85,23.935
137118,111077,80900.4,100653,91895,71782.1,51107.3,2503.86,23.937
143392,111108,84578.2,188739,163286,75751.9,41674,3764.49,23.938
162663,150026,71056.4,134325,126303,69698.2,29495.8,3442.59,23.939
117462,106300,72417.8,119162,109034,71623.8,10521.4,332.34,23.939
108437,78426,90614.6,128319,116609,72117.4,38741.6,2027.1,23.941
139347,120213,75967.1,143823,128839,73158,144121,84948.5,23.941
109030,87961,81233.7,95020.4,86591,71915.7,45843.3,1689.54,23.941
107325,88355,79606.6,70636.8,67391,68692.4,35258.5,2452.53,23.942
112166,89949,81723.4,105702,99627,69532,40644.2,4104.66,23.942
158488,133180,77989.7,112782,105022,70378.5,32451.6,2785.74,23.944
144065,123464,76471,208543,187694,72815.7,18214.8,127735,23.946
124400,100453,81158.9,173288,153779,73850,42562.7,6980.01,23.949
144749,117321,80857.2,145974,132059,72441.3,57269,2583.9,23.951
103133,82666,81762.1,95671.8,84945,73811.8,61015.4,2961.48,23.953
128340,112833,74542.6,151612,140343,70798.3,18372.3,2858.82,23.954
141054,113833,81207.9,113598,107375,69334.2,17218,1191.03,23.955
132110,116825,74110.4,51519.5,48475,69652.1,13323.6,325.38,23.955
153398,139828,71896.4,185576,166738,72940.1,31982.6,2420.34,23.956
93156.4,67560,90365.6,172029,143098,78786,130248,7923.09,23.958
172487,134861,83820.3,98378.5,90251,71437.8,39633.2,710.79,23.959
123557,101120,80077.4,85625.1,78726,71279.2,30065.4,1850.49,23.96
134058,110709,79358,97468.6,91539,69781.2,28710.4,1711.29,23.96
148105,123493,78597.1,164031,146471,73393.1,63012.4,2801.4,23.964
95361.2,76721,81458.7,73618.9,68515,70418,22826,916.98,23.965
95305.6,77436,80659.5,116818,106270,72040.6,17400.8,20433.7,23.966
105946,85325,81374.3,126325,114367,72388.4,56866.7,2959.74,23.969
123354,101417,79711.8,133528,120815,72432.4,87348.6,3687.93,23.97
112564,94932,77708.1,129272,120722,70177.3,9050.79,7680.36,23.971
115012,93910,80262.5,119401,108280,72267,36146.8,1437.24,23.971
110283,82365,87749.5,114945,97051,77619.4,78231.5,4457.01,23.975
142074,116326,80042.1,118550,107512,72264.7,50027.3,2395.11,23.975
103085,83981,80444.2,78242.8,72635,70595.7,37692.6,1702.59,23.976
149897,124381,78980.5,150842,137387,71954.2,52625.9,5182.59,23.976
131522,96077,89713.9,82171,74671,72118.5,38044.6,1858.32,23.977
142898,114589,81726.6,116621,107855,70862.3,67922,4964.22,23.977
112360,95713,76934.5,114814,107187,70199.5,18147.2,107580,23.981
125120,98356,83369.2,113508,103382,71955,60203.2,2144.55,23.982
105653,82968,83454.6,179715,160782,73253.2,95171.2,8037.93,23.983
134281,107533,81837.8,117642,105823,72855.5,31465.6,1808.73,23.984
155631,142112,71770.5,61293.6,56770,70758.2,21327.2,884.79,23.985
144581,123976,76428.3,116903,107914,70994.8,55612.3,2601.3,23.985
104489,90707,75493.9,121704,115021,69343.6,8315.71,76317.3,23.986
107010,89368,78473.6,129616,118414,71735.5,16847.2,6796.44,23.987
119439,93112,84066.3,112696,103374,71445.6,68313.6,3404.31,23.989
94551.6,72288,85720.1,98744.2,91394,70806.6,74782.2,3020.64,23.99
94870.9,77026,80718.9,131733,120151,71853.4,27340.4,749.94,23.99
93250.7,77320,79038.8,76633.5,70442,71296.3,18628,497.64,23.991
156703,134008,76635,91006.6,84474,70604.1,26556.9,414.12,23.991
159536,131989,79213.9,114512,104487,71823.7,55591.1,4383.06,23.991
142511,124527,75000.7,113394,105414,70496.9,41725.2,1923.57,23.992
108574,95689,74360.9,78761.2,75215,68625.9,53345,2851.86,23.997
149177,134140,72882.4,122692,113198,71032.6,5838.34,81169.3,23.999
130409,107146,79764.6,126959,117585,70760.7,46630.1,4183.83,24.001
148802,113889,85626.1,183143,162416,73899.7,35176.2,4455.27,24.002
132347,106404,81514.8,144150,127622,74023.4,81083.9,6100.44,24.002
103978,95582,71293,124127,115105,70672.5,37381.4,115306,24.003
159992,125092,83820,175420,151542,75862.3,39336.6,6819.06,24.006
166874,137703,79419.2,109847,95049,75738.9,5096.21,5786.37,24.008
144842,114275,83066,129900,117618,72379.2,54099.8,2512.56,24.009
181680,162577,73236.6,132386,121751,71260.5,96925.8,91675.4,24.01
120252,102733,76711.7,127860,119563,70083.9,15465.3,57757.6,24.01
97884.8,90105,71194.5,60259.2,57467,68720.2,4905.39,3464.34,24.011
100478,88280,74591.2,76714.8,64942,77416.5,6297.06,17180.8,24.013
175460,153581,74872.2,200612,179391,73288.4,42333.8,92063.4,24.014
125351,105921,77558.1,105775,98503,70374.1,26131.1,1455.51,24.016
119644,102172,76743.1,137898,130766,69110.6,4897.87,4637.1,24.016
